dimensao,qtdParticulas,iteracoes,fatorDiversidade,cognitivo_socialFatores,profit
50,50,50,0.9,1.25,96.09212660601784
50,50,50,0.9,1.25,96.31882035846543
50,50,50,0.9,1.25,86.69592516595675
50,50,50,0.9,1.25,91.1055527338596
50,50,50,0.9,1.25,95.79855322568343
50,50,50,0.9,1.25,90.88764010346361
50,50,50,0.9,1.25,86.06126835796421
50,50,50,0.9,1.25,94.77551112197327
50,100,50,0.9,1.25,85.86035292946431
50,100,50,0.9,1.25,89.50325086482039
50,100,50,0.9,1.25,84.70976218269479
50,100,50,0.9,1.25,81.03906555721188
50,100,50,0.9,1.25,84.75848377508271
50,100,50,0.9,1.25,79.55291848281433
50,100,50,0.9,1.25,88.84940139965428
50,100,50,0.9,1.25,92.07587991110755
50,100,50,0.9,1.25,89.53541563363217
50,100,50,0.9,1.25,83.73853059457004
10,25,50,0.9,1.5,8.830325667148964
10,25,50,0.9,1.5,7.829438587747566
10,25,50,0.9,1.5,12.064832826670688
10,25,50,0.9,1.5,7.788594313437393
10,25,50,0.9,1.5,8.177007346682796
10,25,50,0.9,1.5,9.80774835145061
10,25,50,0.9,1.5,10.343358308735919
10,25,50,0.9,1.5,8.555711722157746
10,25,50,0.9,1.5,6.878650050633937
10,25,50,0.9,1.5,6.32369053090318
10,50,50,0.9,1.5,9.492450066153632
10,50,50,0.9,1.5,5.800768788655024
10,50,50,0.9,1.5,5.329814778823701
10,50,50,0.9,1.5,8.559553559393098
10,50,50,0.9,1.5,9.31392150927158
10,50,50,0.9,1.5,8.983410469321111
10,50,50,0.9,1.5,9.804263504614681
10,50,50,0.9,1.5,5.338303126429162
10,50,50,0.9,1.5,6.886568716315766
10,50,50,0.9,1.5,8.342956472209632
10,100,50,0.9,1.5,6.817812490298309
10,100,50,0.9,1.5,7.215843173995431
10,100,50,0.9,1.5,8.652388605985458
10,100,50,0.9,1.5,9.090199921007851
10,100,50,0.9,1.5,6.292943883961684
10,100,50,0.9,1.5,6.790879338928624
10,100,50,0.9,1.5,5.075818152514252
10,100,50,0.9,1.5,6.144728028186696
10,100,50,0.9,1.5,6.039479766537256
10,100,50,0.9,1.5,6.844053798784797
20,25,50,0.9,1.5,25.878070450587458
20,25,50,0.9,1.5,33.16178554711173
20,25,50,0.9,1.5,25.642497912611653
20,25,50,0.9,1.5,27.18686773784885
20,25,50,0.9,1.5,27.035392833961037
20,25,50,0.9,1.5,26.231970353250073
20,25,50,0.9,1.5,21.80762099649443
20,25,50,0.9,1.5,24.753249635727396
20,25,50,0.9,1.5,21.774623131037604
20,25,50,0.9,1.5,31.414549343908977
20,50,50,0.9,1.5,21.185090850440243
20,50,50,0.9,1.5,26.42561608216628
20,50,50,0.9,1.5,26.474183616491214
20,50,50,0.9,1.5,20.324650475344775
20,50,50,0.9,1.5,24.402580009680158
20,50,50,0.9,1.5,29.584891955628375
20,50,50,0.9,1.5,22.185665333010714
20,50,50,0.9,1.5,26.17712555443677
20,50,50,0.9,1.5,24.493762481883447
20,50,50,0.9,1.5,27.843008316080752
20,100,50,0.9,1.5,26.54610677557133
20,100,50,0.9,1.5,21.574280030217633
20,100,50,0.9,1.5,19.829795164531106
20,100,50,0.9,1.5,21.675451530098638
20,100,50,0.9,1.5,24.15298473048314
20,100,50,0.9,1.5,21.98577248566651
20,100,50,0.9,1.5,22.94423373525491
20,100,50,0.9,1.5,27.144820667854482
20,100,50,0.9,1.5,22.81301141074929
20,100,50,0.9,1.5,23.367214306849533
30,25,50,0.9,1.5,49.56661287805043
30,25,50,0.9,1.5,49.80470866342187
30,25,50,0.9,1.5,50.931510498138095
30,25,50,0.9,1.5,51.19122245935723
30,25,50,0.9,1.5,46.04073905535036
30,25,50,0.9,1.5,39.1884921563552
30,25,50,0.9,1.5,48.56440338500364
30,25,50,0.9,1.5,47.72765366259549
30,25,50,0.9,1.5,52.42346598237941
30,25,50,0.9,1.5,45.317462760733385
30,50,50,0.9,1.5,43.07975865403367
30,50,50,0.9,1.5,43.315807121518375
30,50,50,0.9,1.5,43.24106402685609
30,50,50,0.9,1.5,44.094033065832576
30,50,50,0.9,1.5,38.8898659169138
30,50,50,0.9,1.5,47.706889150568486
30,50,50,0.9,1.5,48.92470072580682
30,50,50,0.9,1.5,40.64780758471065
30,50,50,0.9,1.5,43.76814092638055
30,50,50,0.9,1.5,43.11648697361344
30,100,50,0.9,1.5,47.89050141325199
30,100,50,0.9,1.5,47.29446672827621
30,100,50,0.9,1.5,42.81705640837143
30,100,50,0.9,1.5,40.58520715866716
30,100,50,0.9,1.5,49.12778260630544
30,100,50,0.9,1.5,39.90705347621833
30,100,50,0.9,1.5,44.974074221762905
30,100,50,0.9,1.5,46.23285192659161
30,100,50,0.9,1.5,37.37711109196245
30,100,50,0.9,1.5,37.24292516270206
40,25,50,0.9,1.5,72.25502441132552
40,25,50,0.9,1.5,71.46787113631414
40,25,50,0.9,1.5,66.04001304183824
40,25,50,0.9,1.5,68.61295509936222
40,25,50,0.9,1.5,72.23088458333862
40,25,50,0.9,1.5,69.85231641078582
40,25,50,0.9,1.5,75.2762844214127
40,25,50,0.9,1.5,64.67212007855018
40,25,50,0.9,1.5,68.43815328256053
40,25,50,0.9,1.5,69.79012564358514
40,50,50,0.9,1.5,64.0196573801592
40,50,50,0.9,1.5,60.728226004118405
40,50,50,0.9,1.5,64.39972401814623
40,50,50,0.9,1.5,68.40087659629309
40,50,50,0.9,1.5,62.448080575988755
40,50,50,0.9,1.5,59.92137871094985
40,50,50,0.9,1.5,61.91958358270763
40,50,50,0.9,1.5,66.05133693494152
40,50,50,0.9,1.5,62.660449625141275
40,50,50,0.9,1.5,68.79191680499848
40,100,50,0.9,1.5,54.93067921795763
40,100,50,0.9,1.5,65.23519677633644
40,100,50,0.9,1.5,62.24908670935395
40,100,50,0.9,1.5,60.45445669643761
40,100,50,0.9,1.5,58.06218967555933
40,100,50,0.9,1.5,47.43574880797641
40,100,50,0.9,1.5,63.98598197509098
40,100,50,0.9,1.5,53.35649542503249
40,100,50,0.9,1.5,66.96722430585496
40,100,50,0.9,1.5,57.01554407327151
50,25,50,0.9,1.5,90.34172876142355
50,25,50,0.9,1.5,86.50899767621118
50,25,50,0.9,1.5,88.22855971608946
50,25,50,0.9,1.5,80.7303618454063
50,25,50,0.9,1.5,76.35237786888595
50,25,50,0.9,1.5,94.22722697876902
50,25,50,0.9,1.5,84.74270512264563
50,25,50,0.9,1.5,90.59257013784588
50,25,50,0.9,1.5,96.86234061192424
50,25,50,0.9,1.5,91.49747159525306
50,50,50,0.9,1.5,77.0432138702466
50,50,50,0.9,1.5,85.0487805515774
50,50,50,0.9,1.5,76.91417678037989
50,50,50,0.9,1.5,86.51960067598645
50,50,50,0.9,1.5,83.45993272781057
50,50,50,0.9,1.5,86.59015147482829
50,50,50,0.9,1.5,79.81007973312596
50,50,50,0.9,1.5,99.09760631714211
50,50,50,0.9,1.5,93.26656123319108
50,50,50,0.9,1.5,88.75888306784233
50,100,50,0.9,1.5,83.4392234825427
50,100,50,0.9,1.5,79.5058408297822
50,100,50,0.9,1.5,84.63169998914381
50,100,50,0.9,1.5,84.33351588780909
50,100,50,0.9,1.5,79.99879491388745
50,100,50,0.9,1.5,88.56233287037071
50,100,50,0.9,1.5,81.15246311728043
50,100,50,0.9,1.5,82.88521421358115
50,100,50,0.9,1.5,86.80487616797804
50,100,50,0.9,1.5,81.46166711573832
10,25,100,0.1,1.0,7.428694560602785
10,25,100,0.1,1.0,8.266934777016854
10,25,100,0.1,1.0,7.624988542811726
10,25,100,0.1,1.0,9.090759957017173
10,25,100,0.1,1.0,6.28338048012751
10,25,100,0.1,1.0,7.966335389055026
10,25,100,0.1,1.0,8.225698898990581
10,25,100,0.1,1.0,8.471670549217945
10,25,100,0.1,1.0,8.615307170514635
10,25,100,0.1,1.0,6.939003023679341
10,50,100,0.1,1.0,7.256725161107333
10,50,100,0.1,1.0,9.053082032139491
10,50,100,0.1,1.0,4.138399962760792
10,50,100,0.1,1.0,7.716217410068533
10,50,100,0.1,1.0,7.747928078943101
10,50,100,0.1,1.0,8.42799214094623
10,50,100,0.1,1.0,8.441720182142266
10,50,100,0.1,1.0,6.988688184824181
10,50,100,0.1,1.0,5.630851291546695
10,50,100,0.1,1.0,10.972446697722216
10,100,100,0.1,1.0,6.553838342321834
10,100,100,0.1,1.0,6.94360525278094
10,100,100,0.1,1.0,7.340534115645273
10,100,100,0.1,1.0,6.860260855652845
10,100,100,0.1,1.0,5.969788177886573
10,100,100,0.1,1.0,6.836144860859157
10,100,100,0.1,1.0,7.415396475877156
10,100,100,0.1,1.0,7.123737961392209
10,100,100,0.1,1.0,6.858311226435788
10,100,100,0.1,1.0,6.796686783519457
20,25,100,0.1,1.0,26.208326957995713
20,25,100,0.1,1.0,27.370802162546237
20,25,100,0.1,1.0,28.109134833639157
20,25,100,0.1,1.0,22.95932935469002
20,25,100,0.1,1.0,24.941403937551375
20,25,100,0.1,1.0,20.692746256594646
20,25,100,0.1,1.0,25.1384708305186
20,25,100,0.1,1.0,15.145531775288715
20,25,100,0.1,1.0,27.32321882627372
20,25,100,0.1,1.0,20.934058185086716
20,50,100,0.1,1.0,23.25501672509789
20,50,100,0.1,1.0,25.37292667317819
20,50,100,0.1,1.0,22.255150069939027
20,50,100,0.1,1.0,22.478056936315532
20,50,100,0.1,1.0,22.414183435924354
20,50,100,0.1,1.0,19.845355853304557
20,50,100,0.1,1.0,27.064909843911465
20,50,100,0.1,1.0,23.098607861871947
20,50,100,0.1,1.0,19.46671674957771
20,50,100,0.1,1.0,25.92757483286187
20,100,100,0.1,1.0,16.754138253855803
20,100,100,0.1,1.0,19.44638230154932
20,100,100,0.1,1.0,14.135222097734003
20,100,100,0.1,1.0,21.938931840682013
20,100,100,0.1,1.0,19.246301852097847
20,100,100,0.1,1.0,23.179814957143023
20,100,100,0.1,1.0,21.69358564114129
20,100,100,0.1,1.0,19.60270748810796
20,100,100,0.1,1.0,24.395066322200215
20,100,100,0.1,1.0,17.143386928195977
30,25,100,0.1,1.0,37.72656622340652
30,25,100,0.1,1.0,49.48410143167332
30,25,100,0.1,1.0,44.03581952969815
30,25,100,0.1,1.0,37.9111299862909
30,25,100,0.1,1.0,36.472606541432285
30,25,100,0.1,1.0,47.6703260364992
30,25,100,0.1,1.0,39.40143767850249
30,25,100,0.1,1.0,48.31562524001484
30,25,100,0.1,1.0,44.258390136655315
30,25,100,0.1,1.0,43.01863860722372
30,50,100,0.1,1.0,41.158008757169206
30,50,100,0.1,1.0,47.44834009704211
30,50,100,0.1,1.0,39.48776206512826
30,50,100,0.1,1.0,38.523845219293044
30,50,100,0.1,1.0,40.22158625040716
30,50,100,0.1,1.0,34.48642426798716
30,50,100,0.1,1.0,36.46810842563044
30,50,100,0.1,1.0,44.64147922911491
30,50,100,0.1,1.0,34.87707128503703
30,50,100,0.1,1.0,39.00402241017514
30,100,100,0.1,1.0,40.05124639018808
30,100,100,0.1,1.0,39.841552621287
30,100,100,0.1,1.0,42.24523262548476
30,100,100,0.1,1.0,33.79745177782121
30,100,100,0.1,1.0,39.06899814435846
30,100,100,0.1,1.0,32.78287345790007
30,100,100,0.1,1.0,37.226015331138576
30,100,100,0.1,1.0,38.46852430448583
30,100,100,0.1,1.0,35.55609223026852
30,100,100,0.1,1.0,34.62045683992094
40,25,100,0.1,1.0,51.79431927796562
40,25,100,0.1,1.0,70.79680248629107
40,25,100,0.1,1.0,61.152087424099236
40,25,100,0.1,1.0,49.95036750512883
40,25,100,0.1,1.0,46.649221519155724
40,25,100,0.1,1.0,64.15427086460784
40,25,100,0.1,1.0,56.864992756674965
40,25,100,0.1,1.0,67.6087125811147
40,25,100,0.1,1.0,62.71326645663583
40,25,100,0.1,1.0,57.77030862181892
40,50,100,0.1,1.0,64.45358878058893
40,50,100,0.1,1.0,61.97577475949971
40,50,100,0.1,1.0,56.49442862195511
40,50,100,0.1,1.0,57.39224353989783
40,50,100,0.1,1.0,51.92626323583194
40,50,100,0.1,1.0,63.81634951740168
40,50,100,0.1,1.0,61.98141371616844
40,50,100,0.1,1.0,58.230481482666924
40,50,100,0.1,1.0,58.75574760014951
40,50,100,0.1,1.0,50.98964454721515
40,100,100,0.1,1.0,57.464145256113575
40,100,100,0.1,1.0,53.4441355730007
40,100,100,0.1,1.0,55.296794363381125
40,100,100,0.1,1.0,52.697267782646804
40,100,100,0.1,1.0,45.7521003520372
40,100,100,0.1,1.0,59.74281097370606
40,100,100,0.1,1.0,55.23867774894531
40,100,100,0.1,1.0,51.237928602517066
40,100,100,0.1,1.0,56.17066271883595
40,100,100,0.1,1.0,50.732201463991714
50,25,100,0.1,1.0,80.44301937726314
50,25,100,0.1,1.0,84.57778522608552
50,25,100,0.1,1.0,78.29969967253193
50,25,100,0.1,1.0,93.99921678580887
50,25,100,0.1,1.0,79.72304819635087
50,25,100,0.1,1.0,62.29144920809921
50,25,100,0.1,1.0,69.17370651855386
50,25,100,0.1,1.0,90.36247732422348
50,25,100,0.1,1.0,92.5929318246954
50,25,100,0.1,1.0,87.70730193365806
50,50,100,0.1,1.0,74.86841569896599
50,50,100,0.1,1.0,73.56894905633355
50,50,100,0.1,1.0,88.51899973832901
50,50,100,0.1,1.0,70.2557902996802
50,50,100,0.1,1.0,63.81665697761196
50,50,100,0.1,1.0,73.82559221785107
50,50,100,0.1,1.0,67.4740256377729
50,50,100,0.1,1.0,71.66283369125722
50,50,100,0.1,1.0,60.9031989938155
50,50,100,0.1,1.0,74.54037177114053
50,100,100,0.1,1.0,68.9213978989581
50,100,100,0.1,1.0,72.72734039170763
50,100,100,0.1,1.0,73.63260562472506
50,100,100,0.1,1.0,59.40092481859441
50,100,100,0.1,1.0,69.52367733154635
50,100,100,0.1,1.0,74.4849140045816
50,100,100,0.1,1.0,77.37206311482801
50,100,100,0.1,1.0,78.66807878503893
50,100,100,0.1,1.0,76.75476615665488
50,100,100,0.1,1.0,71.86258114981537
10,25,100,0.1,1.25,5.01643330531494
10,25,100,0.1,1.25,7.127567855423164
10,25,100,0.1,1.25,9.944442989229309
10,25,100,0.1,1.25,8.38416254781993
10,25,100,0.1,1.25,8.891472891100772
10,25,100,0.1,1.25,7.277437772929655
10,25,100,0.1,1.25,7.993386671231735
10,25,100,0.1,1.25,6.214063321056022
10,25,100,0.1,1.25,6.594036329287912
10,25,100,0.1,1.25,10.226085026978534
10,50,100,0.1,1.25,5.686446162872391
10,50,100,0.1,1.25,8.613658603881916
10,50,100,0.1,1.25,8.025902270134015
10,50,100,0.1,1.25,6.6083079953545365
10,50,100,0.1,1.25,5.814524294912474
10,50,100,0.1,1.25,6.454804497584382
10,50,100,0.1,1.25,6.681551416568909
10,50,100,0.1,1.25,5.820761600542168
10,50,100,0.1,1.25,4.7339303603889356
10,50,100,0.1,1.25,2.6481511932021613
10,100,100,0.1,1.25,4.963110402846764
10,100,100,0.1,1.25,5.001662369844683
10,100,100,0.1,1.25,5.020867342164351
10,100,100,0.1,1.25,5.424982261646606
10,100,100,0.1,1.25,5.586866111397845
10,100,100,0.1,1.25,6.118023122471457
10,100,100,0.1,1.25,7.943767010703776
10,100,100,0.1,1.25,8.681865850726803
10,100,100,0.1,1.25,7.051162298417559
10,100,100,0.1,1.25,5.678204441141287
20,25,100,0.1,1.25,18.045461749877386
20,25,100,0.1,1.25,20.52137032995729
20,25,100,0.1,1.25,25.862006720724473
20,25,100,0.1,1.25,18.26345435145931
20,25,100,0.1,1.25,36.335087063003165
20,25,100,0.1,1.25,19.86959448440839
20,25,100,0.1,1.25,26.754570473407583
20,25,100,0.1,1.25,24.483944458916966
20,25,100,0.1,1.25,26.568893339884237
20,25,100,0.1,1.25,24.414628766585057
20,50,100,0.1,1.25,23.536848033091566
20,50,100,0.1,1.25,21.909065821178327
20,50,100,0.1,1.25,20.38780629466457
20,50,100,0.1,1.25,19.1131511208528
20,50,100,0.1,1.25,18.139379213789542
20,50,100,0.1,1.25,20.906783261343897
20,50,100,0.1,1.25,24.347764729141247
20,50,100,0.1,1.25,20.61063389038164
20,50,100,0.1,1.25,25.466463224768678
20,50,100,0.1,1.25,26.743149889032786
20,100,100,0.1,1.25,16.249674955704137
20,100,100,0.1,1.25,20.27618659144329
20,100,100,0.1,1.25,18.8599632003795
20,100,100,0.1,1.25,20.955364020903062
20,100,100,0.1,1.25,18.855478197282867
20,100,100,0.1,1.25,21.39948035328771
20,100,100,0.1,1.25,20.775512904325517
20,100,100,0.1,1.25,20.19876159399376
20,100,100,0.1,1.25,23.60133640189048
20,100,100,0.1,1.25,17.907598524652126
30,25,100,0.1,1.25,45.67101533157906
30,25,100,0.1,1.25,43.86117926369906
30,25,100,0.1,1.25,43.77713038180145
30,25,100,0.1,1.25,36.100384203021456
30,25,100,0.1,1.25,49.44544323789434
30,25,100,0.1,1.25,47.56529008790805
30,25,100,0.1,1.25,39.68298652742374
30,25,100,0.1,1.25,42.709265934334645
30,25,100,0.1,1.25,28.703591628565437
30,25,100,0.1,1.25,39.10390211237874
30,50,100,0.1,1.25,40.75866151289778
30,50,100,0.1,1.25,43.59397230770915
30,50,100,0.1,1.25,36.684736318558144
30,50,100,0.1,1.25,39.8385164649283
30,50,100,0.1,1.25,36.639436276957184
30,50,100,0.1,1.25,42.31092805942976
30,50,100,0.1,1.25,33.13011527007925
30,50,100,0.1,1.25,31.277495765999173
30,50,100,0.1,1.25,41.12735965755701
30,50,100,0.1,1.25,41.22667098564457
30,100,100,0.1,1.25,36.41061181976228
30,100,100,0.1,1.25,38.01637263354987
30,100,100,0.1,1.25,34.55022032856281
30,100,100,0.1,1.25,36.3673346476588
30,100,100,0.1,1.25,39.91580819953982
30,100,100,0.1,1.25,41.673563822589145
30,100,100,0.1,1.25,33.44936407373323
30,100,100,0.1,1.25,34.93471651806306
30,100,100,0.1,1.25,35.017276940249666
30,100,100,0.1,1.25,37.216187257159426
40,25,100,0.1,1.25,70.10211001418368
40,25,100,0.1,1.25,64.66607883141177
40,25,100,0.1,1.25,61.13979510535994
40,25,100,0.1,1.25,62.520167179650656
40,25,100,0.1,1.25,52.95112934391091
40,25,100,0.1,1.25,62.29543234699893
40,25,100,0.1,1.25,43.97802527960744
40,25,100,0.1,1.25,58.47277819167476
40,25,100,0.1,1.25,60.13252880539299
40,25,100,0.1,1.25,64.70679758999061
40,50,100,0.1,1.25,52.78049418206371
40,50,100,0.1,1.25,57.79065530546205
40,50,100,0.1,1.25,57.530083655165775
40,50,100,0.1,1.25,51.72870377827362
40,50,100,0.1,1.25,61.263993451417946
40,50,100,0.1,1.25,59.742332350719586
40,50,100,0.1,1.25,59.906292414411176
40,50,100,0.1,1.25,53.05369415009627
40,50,100,0.1,1.25,56.40810626300642
40,50,100,0.1,1.25,63.48332880062971
40,100,100,0.1,1.25,52.576023599510854
40,100,100,0.1,1.25,43.6487579398542
40,100,100,0.1,1.25,61.52369639830686
40,100,100,0.1,1.25,56.4660885859156
40,100,100,0.1,1.25,56.05573992452878
40,100,100,0.1,1.25,55.185548067028996
40,100,100,0.1,1.25,50.75073495196505
40,100,100,0.1,1.25,48.64497068053264
40,100,100,0.1,1.25,49.79151102179897
40,100,100,0.1,1.25,55.63360600756858
50,25,100,0.1,1.25,75.41964818323203
50,25,100,0.1,1.25,71.46068462475694
50,25,100,0.1,1.25,80.86118197006981
50,25,100,0.1,1.25,72.02657878575471
50,25,100,0.1,1.25,91.06937542007026
50,25,100,0.1,1.25,81.28797529452801
50,25,100,0.1,1.25,79.26126028510917
50,25,100,0.1,1.25,78.31909154244774
50,25,100,0.1,1.25,82.70783391264865
50,25,100,0.1,1.25,79.28762233822007
50,50,100,0.1,1.25,74.18147798658752
50,50,100,0.1,1.25,88.02802981654332
50,50,100,0.1,1.25,88.13493261282318
50,50,100,0.1,1.25,80.52533014139985
50,50,100,0.1,1.25,61.00425420033998
50,50,100,0.1,1.25,77.27610825623803
50,50,100,0.1,1.25,72.32907355149167
50,50,100,0.1,1.25,68.58307912326603
50,50,100,0.1,1.25,80.78922200153175
50,50,100,0.1,1.25,80.55613948696059
50,100,100,0.1,1.25,68.71961526204761
50,100,100,0.1,1.25,71.29823077942163
50,100,100,0.1,1.25,69.40854380358383
50,100,100,0.1,1.25,72.05506399586562
50,100,100,0.1,1.25,67.78846525309731
50,100,100,0.1,1.25,74.85712752803981
50,100,100,0.1,1.25,67.31844817340271
50,100,100,0.1,1.25,82.9379661548788
50,100,100,0.1,1.25,76.25867343441847
50,100,100,0.1,1.25,70.05680445171248
10,25,100,0.1,1.5,2.5056985339576103
10,25,100,0.1,1.5,7.004266369978436
10,25,100,0.1,1.5,9.628582817727533
10,25,100,0.1,1.5,6.600052579904026
10,25,100,0.1,1.5,5.692055211446814
10,25,100,0.1,1.5,6.528723032790093
10,25,100,0.1,1.5,6.276166404360735
10,25,100,0.1,1.5,6.389795682896426
10,25,100,0.1,1.5,7.436212245950655
10,25,100,0.1,1.5,6.332296273713999
10,50,100,0.1,1.5,5.748622379602916
10,50,100,0.1,1.5,4.743864209470896
10,50,100,0.1,1.5,5.176281166312337
10,50,100,0.1,1.5,5.6987601988235195
10,50,100,0.1,1.5,8.182077356472414
10,50,100,0.1,1.5,4.87196523513464
10,50,100,0.1,1.5,6.453221175739958
10,50,100,0.1,1.5,2.6341147061457466
10,50,100,0.1,1.5,4.70616874139599
10,50,100,0.1,1.5,4.2922170722049255
10,100,100,0.1,1.5,4.454673346693657
10,100,100,0.1,1.5,6.227187961992348
10,100,100,0.1,1.5,3.9523946421772678
10,100,100,0.1,1.5,3.3340053523323707
10,100,100,0.1,1.5,6.135288125013396
10,100,100,0.1,1.5,7.180172403883982
10,100,100,0.1,1.5,6.453385620674417
10,100,100,0.1,1.5,6.002202916944268
10,100,100,0.1,1.5,3.909227729476869
10,100,100,0.1,1.5,6.584328945786834
20,25,100,0.1,1.5,20.246862967733467
20,25,100,0.1,1.5,24.767550824337484
20,25,100,0.1,1.5,23.41720356745067
20,25,100,0.1,1.5,18.597558812020857
20,25,100,0.1,1.5,24.17863729190607
20,25,100,0.1,1.5,20.000750772318415
20,25,100,0.1,1.5,26.26812095871427
20,25,100,0.1,1.5,24.35485085970567
20,25,100,0.1,1.5,23.888199578843047
20,25,100,0.1,1.5,19.440011763468735
20,50,100,0.1,1.5,19.119869565806145
20,50,100,0.1,1.5,18.595239006567695
20,50,100,0.1,1.5,24.053931964843585
20,50,100,0.1,1.5,24.229262324119674
20,50,100,0.1,1.5,19.495557595729288
20,50,100,0.1,1.5,18.850798778068405
20,50,100,0.1,1.5,17.320711550390048
20,50,100,0.1,1.5,21.35764188074343
20,50,100,0.1,1.5,18.459966286419633
20,50,100,0.1,1.5,22.71820576777894
20,100,100,0.1,1.5,13.750887670457194
20,100,100,0.1,1.5,19.671394824898055
20,100,100,0.1,1.5,21.419297434720665
20,100,100,0.1,1.5,17.215498967874208
20,100,100,0.1,1.5,15.41588630901658
20,100,100,0.1,1.5,20.617651501914825
20,100,100,0.1,1.5,18.028767388348975
20,100,100,0.1,1.5,13.421255196012021
20,100,100,0.1,1.5,18.470841974993064
20,100,100,0.1,1.5,19.35554693820137
30,25,100,0.1,1.5,34.211757913005655
30,25,100,0.1,1.5,44.62334676506873
30,25,100,0.1,1.5,46.650658176035314
30,25,100,0.1,1.5,36.83080474091437
30,25,100,0.1,1.5,42.32214377051696
30,25,100,0.1,1.5,45.07876321325483
30,25,100,0.1,1.5,29.172325521925682
30,25,100,0.1,1.5,45.309759755133605
30,25,100,0.1,1.5,41.16795732904761
30,25,100,0.1,1.5,37.62039052903632
30,50,100,0.1,1.5,45.22930172272541
30,50,100,0.1,1.5,41.28186050561468
30,50,100,0.1,1.5,39.34000078837866
30,50,100,0.1,1.5,37.96228479332974
30,50,100,0.1,1.5,35.77330584201154
30,50,100,0.1,1.5,36.000833425364206
30,50,100,0.1,1.5,37.84813277222362
30,50,100,0.1,1.5,30.203773528708723
30,50,100,0.1,1.5,37.619502054777755
30,50,100,0.1,1.5,39.39414203274363
30,100,100,0.1,1.5,31.816261099774923
30,100,100,0.1,1.5,37.50111224555478
30,100,100,0.1,1.5,37.21865680276713
30,100,100,0.1,1.5,40.16226043663603
30,100,100,0.1,1.5,34.6543666076696
30,100,100,0.1,1.5,41.623030735435
30,100,100,0.1,1.5,41.32445834764428
30,100,100,0.1,1.5,39.61279529078796
30,100,100,0.1,1.5,33.84774637913533
30,100,100,0.1,1.5,37.35469455517334
40,25,100,0.1,1.5,70.44697346433304
40,25,100,0.1,1.5,57.12317216199357
40,25,100,0.1,1.5,64.59842952676621
40,25,100,0.1,1.5,61.97297088524634
40,25,100,0.1,1.5,64.84110696238068
40,25,100,0.1,1.5,53.910304194198275
40,25,100,0.1,1.5,50.94550375671163
40,25,100,0.1,1.5,61.07701173799564
40,25,100,0.1,1.5,56.70452836958793
40,25,100,0.1,1.5,56.825872482309066
40,50,100,0.1,1.5,61.80401895222392
40,50,100,0.1,1.5,58.131224669347425
40,50,100,0.1,1.5,49.89978974836415
40,50,100,0.1,1.5,47.99771851763113
40,50,100,0.1,1.5,51.35207133400074
40,50,100,0.1,1.5,57.075739221019326
40,50,100,0.1,1.5,50.049178971195026
40,50,100,0.1,1.5,50.188390810834
40,50,100,0.1,1.5,44.817514535021935
40,50,100,0.1,1.5,55.08206669679099
40,100,100,0.1,1.5,54.841524291280535
40,100,100,0.1,1.5,49.94507739953865
40,100,100,0.1,1.5,56.13881303737163
40,100,100,0.1,1.5,52.44119503216031
40,100,100,0.1,1.5,53.80035768806861
40,100,100,0.1,1.5,46.95596929577384
40,100,100,0.1,1.5,55.60106924153586
40,100,100,0.1,1.5,55.83489047948342
40,100,100,0.1,1.5,51.10019357487424
40,100,100,0.1,1.5,49.740498307916276
50,25,100,0.1,1.5,85.03679803793939
50,25,100,0.1,1.5,77.62347363581513
50,25,100,0.1,1.5,77.42773024269987
50,25,100,0.1,1.5,76.54091349730126
50,25,100,0.1,1.5,69.2212731387352
50,25,100,0.1,1.5,78.74530969967127
50,25,100,0.1,1.5,72.68838426754822
50,25,100,0.1,1.5,81.51762127229213
50,25,100,0.1,1.5,80.32112023844972
50,25,100,0.1,1.5,78.71954543508626
50,50,100,0.1,1.5,77.34963500148498
50,50,100,0.1,1.5,65.67853961032938
50,50,100,0.1,1.5,78.88532903700901
50,50,100,0.1,1.5,75.64210160672995
50,50,100,0.1,1.5,81.32259019302577
50,50,100,0.1,1.5,78.10516305864074
50,50,100,0.1,1.5,76.18430371356249
50,50,100,0.1,1.5,76.26961646785989
50,50,100,0.1,1.5,67.22156210539583
50,50,100,0.1,1.5,76.89302420738701
50,100,100,0.1,1.5,72.71238797297875
50,100,100,0.1,1.5,75.63227099361985
50,100,100,0.1,1.5,76.1729396779443
50,100,100,0.1,1.5,67.25511697443073
50,100,100,0.1,1.5,71.29835878586091
50,100,100,0.1,1.5,73.9732782608321
50,100,100,0.1,1.5,74.19793404173454
50,100,100,0.1,1.5,67.38937602686232
50,100,100,0.1,1.5,63.24381266294733
50,100,100,0.1,1.5,68.88913867820398
10,25,100,0.5,1.0,7.045446809118667
10,25,100,0.5,1.0,9.329957424689661
10,25,100,0.5,1.0,8.12946635650634
10,25,100,0.5,1.0,9.725353110592804
10,25,100,0.5,1.0,9.95012148635824
10,25,100,0.5,1.0,6.777631053519953
10,25,100,0.5,1.0,9.953921197663297
10,25,100,0.5,1.0,6.9193418348944755
10,25,100,0.5,1.0,9.013478543435594
10,25,100,0.5,1.0,8.216499894033827
10,50,100,0.5,1.0,4.524639764644109
10,50,100,0.5,1.0,10.232786360155892
10,50,100,0.5,1.0,7.11254976501507
10,50,100,0.5,1.0,7.087721431831155
10,50,100,0.5,1.0,6.865882588033759
10,50,100,0.5,1.0,10.65610195690551
